1803
 -1.297123   9.899987  -2.599199
 -3.872024   9.883176  -4.345295
 -0.776914   9.866366  -4.799493
 -2.762997   9.849555  -2.360938
 -2.946597   9.832744  -5.516959
 -0.667975   9.815934  -3.302642
 -1.431023   9.782313  -5.493045
 -1.807486   9.765502  -2.292226
 -3.700392   9.748692  -4.918471
 -0.516856   9.731881  -4.257658
 -2.377935   9.698260  -5.726978
 -4.016799   9.664639  -3.987326
 -0.915032   9.647828  -5.161111
 -2.414758   9.631018  -2.189732
 -3.319124   9.614207  -5.405004
 -1.753474   9.563775  -5.715463
 -3.947198   9.530154  -4.612036
 -0.544473   9.513344  -4.651006
 -3.034090   9.496533  -2.317406
 -2.773895   9.479722  -5.728864
 -1.161626   9.429291  -5.473896
 -3.650895   9.395670  -5.181983
 -2.136394   9.345238  -5.837206
 -4.098331   9.311617  -4.238375
 -0.687690   9.294806  -5.028412
 -2.672069   9.277996  -2.137536
 -3.162274   9.261185  -5.614741
 -1.493435   9.210753  -5.708446
 -3.910980   9.177132  -4.868596
 -0.400883   9.160322  -4.435897
 -2.544738   9.126700  -5.846886
 -4.139773   9.093079  -3.831329
 -0.933862   9.076269  -5.355610
 -3.508111   9.042648  -5.394490
 -1.881232   8.992216  -5.843605
 -4.076120   8.958595  -4.492232
 -0.535209   8.941784  -4.824462
 -2.921510   8.924974  -2.187978
 -1.261868   8.857731  -5.603960
 -3.781299   8.824110  -5.086926
 -4.131950   8.740057  -4.085193
 -0.770484   8.723247  -5.161064
 -1.643570   8.639194  -5.752157
 -3.958443   8.605573  -4.718482
 -3.133513   8.571952  -2.330543
 -4.073863   8.521520  -3.682554
 -1.086239   8.504709  -5.416817
 -3.616534   8.437467  -2.758404
 -4.024415   8.387035  -4.321479
 -0.693199   8.370225  -4.912675
 -3.907404   8.302982  -3.319891
 -1.454183   8.286172  -5.569330
 -3.754121   8.252551  -4.886783
 -3.278313   8.218930  -2.554078
 -3.973463   8.168498  -3.932198
 -0.994738   8.151687  -5.162712
 -3.648163   8.084445  -3.031143
 -1.839708   8.067634  -5.604188
 -3.816425   8.034013  -4.506690
 -3.809750   7.949960  -3.589057
 -1.347545   7.933150  -5.301674
 -3.321274   7.865908  -2.847028
 -3.752814   7.815476  -4.139926
 -3.547217   7.731423  -3.331557
 -1.714387   7.714612  -5.309652
 -3.502668   7.680991  -4.598362
 -3.561688   7.596938  -3.831516
 -2.049623   7.496075  -5.170091
 -3.379141   7.462454  -4.255377
 -3.243855   7.378401  -3.636685
 -3.049443   7.327969  -4.518144
 -3.060067   7.243916  -3.993981
 -2.652595   7.193485  -4.540698
 -0.760173   9.807014  -2.950667
 -1.175869   9.755644  -2.410483
 -0.555548   9.721398  -3.382267
 -0.674796   9.670028  -2.563099
 -1.469757   9.618658  -2.137576
 -0.326707   9.584411  -3.044764
 -0.838596   9.533041  -2.175627
 -0.319870   9.498795  -3.700750
 -1.896966   9.481671  -2.054704
 -0.295879   9.447425  -2.600668
 -1.196645   9.396055  -1.886544
 -0.067597   9.361808  -3.304127
 -0.476898   9.310439  -2.151266
 -0.278190   9.276192  -4.059352
 -1.680332   9.259069  -1.766479
  0.002877   9.224822  -2.801774
 -0.849708   9.173452  -1.788634
  0.050236   9.139206  -3.645598
 -2.205390   9.122082  -1.853577
 -0.137769   9.087836  -2.280453
 -0.386726   9.053589  -4.407108
 -1.362468   9.036466  -1.586943
  0.203140   9.002219  -3.108957
 -0.482597   8.950850  -1.829148
  0.034163   8.916603  -4.016437
 -1.939736   8.899480  -1.592987
  0.141719   8.865233  -2.529015
 -0.990533   8.813863  -1.526016
  0.290466   8.779617  -3.477543
 -2.494361   8.762493  -1.819925
 -0.138338   8.728247  -1.993752
 -0.105915   8.694000  -4.373335
 -1.593301   8.676877  -1.426660
  0.333692   8.642630  -2.863933
 -0.606632   8.591261  -1.585864
  0.259074   8.557014  -3.866402
 -2.206242   8.539891  -1.555760
  0.147673   8.505644  -2.262360
 -0.353193   8.471398  -4.679780
 -1.202950   8.454274  -1.370011
  0.419930   8.420028  -3.250143
 -2.741446   8.402904  -1.903375
 -0.249033   8.368658  -1.759407
  0.112882   8.334411  -4.237174
 -1.846574   8.317288  -1.382894
  0.348014   8.283041  -2.608560
 -3.121245   8.265918  -2.426484
 -0.683708   8.248795  -4.906555
 -0.805974   8.231671  -1.428224
  0.392377   8.197425  -3.651126
 -2.448594   8.180302  -1.627619
  0.048904   8.146055  -2.030505
 -1.448437   8.094685  -1.317377
  0.444202   8.060439  -3.000762
 -2.925396   8.043315  -2.073180
 -0.438397   8.009069  -1.596216
 -2.088723   7.957699  -1.443463
  0.260351   7.923452  -2.374994
 -3.211302   7.906329  -2.659101
 -1.047322   7.872082  -1.365196
 -2.639366   7.820713  -1.788589
 -0.132882   7.786466  -1.859127
 -1.693762   7.735096  -1.367244
 -3.026304   7.683726  -2.303075
 -0.678880   7.649480  -1.522004
 -2.288771   7.598110  -1.597992
 -3.200052   7.546740  -2.912993
 -1.299296   7.512493  -1.405631
 -2.752021   7.461124  -2.019611
 -1.905979   7.375507  -1.518833
 -3.024028   7.324137  -2.566615
 -0.942430   7.289891  -1.555056
 -2.414470   7.238521  -1.835922
 -3.075287   7.187151  -3.155904
 -1.528440   7.152904  -1.559563
 -2.757048   7.101534  -2.300590
 -2.910956   7.050165  -3.699574
 -2.047719   7.015918  -1.772892
 -2.893403   6.964548  -2.834453
 -2.425496   6.878932  -2.147801
 -2.817361   6.827562  -3.348949
 -2.611050   6.741945  -2.610336
 -3.597778  10.223667  -3.475104
 -3.265944  10.165000  -2.812618
 -3.771829  10.077000  -3.116219
 -3.604010   9.930334  -2.687744
 -4.031299   9.842334  -3.350943
 -3.155197   9.783667  -2.433197
 -3.933203   9.695667  -2.816933
 -4.099028   9.607667  -3.704208
 -3.518681   9.549000  -2.414868
 -4.153177   9.461000  -3.114286
 -3.856326   9.314334  -2.583325
 -4.206209   9.226334  -3.490504
 -3.307444   9.167667  -2.309170
 -4.079072   9.079667  -2.892201
 -3.644937   8.933000  -2.477931
 -4.129369   8.845000  -3.262083
 -3.848616   8.698333  -2.779545
 -3.202331   8.987333  -5.616959
 -2.939153   8.752667  -5.871316
 -3.442401   8.606000  -5.538666
 -2.573638   8.518000  -5.969106
 -3.162309   8.371333  -5.796936
 -2.202409   8.283333  -5.885788
 -3.547149   8.224667  -5.328824
 -2.798820   8.136667  -5.893663
 -1.921470   8.048667  -5.642493
 -3.272349   7.990000  -5.573571
 -2.449168   7.902000  -5.800569
 -3.457303   7.843333  -5.072095
 -2.924594   7.755333  -5.627683
 -2.227849   7.667333  -5.530289
 -3.148424   7.608667  -5.240074
 -2.621641   7.520667  -5.417117
 -3.010090   7.462000  -4.874206
 -2.315326   7.432667  -5.106857
  1.779637  -2.643459   2.990555
  0.539008  -1.306716   4.926123
 -0.233302  -1.358183   4.895033
  0.245272  -1.443963   5.198791
 -0.630747  -1.495431   4.788415
  0.876017  -1.529743   5.160698
 -0.181631  -1.581211   5.281495
  0.518181  -1.666991   5.449445
 -0.638385  -1.718459   5.152881
  1.237301  -1.752771   5.184852
  0.034899  -1.804238   5.569246
  0.864736  -1.890018   5.546998
 -0.489586  -1.941486   5.482050
  1.575870  -1.975798   5.055580
  0.352467  -2.027266   5.748269
  1.916271  -2.061578   4.227948
 -0.965693  -2.078734   5.185821
  1.231270  -2.113046   5.506206
 -0.224079  -2.164514   5.741986
  1.854674  -2.198826   4.807118
  0.723877  -2.250293   5.808699
  2.003044  -2.284605   3.859861
 -0.777818  -2.301761   5.515103
  1.574760  -2.336073   5.341472
  0.121966  -2.387541   5.907599
  2.045883  -2.421853   4.472542
 -1.223585  -2.439009   5.089693
  1.107003  -2.473321   5.748444
  1.971170  -2.507633   3.471764
 -0.489864  -2.524789   5.778368
  1.859835  -2.559101   5.072958
  0.511637  -2.610569   5.963538
  2.131336  -2.644881   4.086971
 -1.023828  -2.662037   5.431070
  1.463572  -2.696349   5.574665
  1.824649  -2.730660   3.102029
 -0.130664  -2.747816   5.950235
  2.059111  -2.782128   4.727152
 -1.402436  -2.799284   4.908801
  0.907605  -2.833596   5.904701
  2.103056  -2.867908   3.686967
 -0.731108  -2.885064   5.705595
  1.760236  -2.919376   5.303596
  0.266635  -2.970844   6.014721
  2.154170  -3.005156   4.335722
 -1.206273  -3.022312   5.260753
  1.273823  -3.056624   5.736269
  1.963429  -3.090936   3.308752
 -0.371742  -3.108092   5.888349
  1.970199  -3.142404   4.959503
  0.666476  -3.193871   5.965928
  2.136425  -3.228183   3.933616
 -0.920249  -3.245339   5.543669
  1.577619  -3.279651   5.473218
  1.724889  -3.313963   2.986033
  0.022240  -3.331119   5.963053
  2.074782  -3.365431   4.573090
  1.033150  -3.416899   5.808311
  2.007591  -3.451211   3.556833
 -0.570109  -3.468367   5.732282
  1.791768  -3.502679   5.139332
  0.415142  -3.554147   5.923118
  2.064637  -3.588459   4.179555
  1.333057  -3.639927   5.556472
  1.779679  -3.674238   3.240160
 -0.188371  -3.691394   5.809168
  1.896264  -3.725706   4.765838
  0.769722  -3.777174   5.772204
  1.940482  -3.811486   3.816567
  1.536699  -3.862954   5.234520
  0.187320  -3.914422   5.765883
  1.879530  -3.948734   4.389917
  1.048984  -4.000202   5.524256
  1.619930  -4.085982   4.875238
  1.738737  -4.171761   4.053649
  1.216832  -4.223229   5.203059
  1.563430  -4.309009   4.519676
 -1.629053  -3.241706   4.658482
 -1.876128  -3.378954   4.174807
 -1.438229  -3.430422   2.829064
 -1.564693  -3.464734   5.019821
 -1.924336  -3.516202   3.606395
 -0.823079  -3.550514   5.575986
 -1.910476  -3.601982   4.547627
 -1.751881  -3.653450   3.038659
 -1.376818  -3.687762   5.349103
 -2.063884  -3.739229   3.961839
 -0.477034  -3.773541   5.741599
 -1.372205  -3.790697   2.558531
 -1.822585  -3.825009   4.923693
 -1.992108  -3.876477   3.344148
 -1.088864  -3.910789   5.612369
 -2.090298  -3.962257   4.353271
 -0.087363  -3.996569   5.797538
 -1.696501  -4.013725   2.782828
 -1.622828  -4.048037   5.265070
 -2.135731  -4.099505   3.714468
 -0.729664  -4.133817   5.784235
 -2.001436  -4.185284   4.742801
  0.308605  -4.219596   5.738701
 -1.947296  -4.236752   3.095300
 -1.330108  -4.271064   5.539596
 -2.169326  -4.322532   4.115156
 -0.332365  -4.356844   5.848721
 -1.547853  -4.374000   2.581782
  1.555170  -4.391156   4.169722
 -1.805273  -4.408312   5.094753
  0.674823  -4.442624   5.570269
 -2.101696  -4.459780   3.467703
 -0.970742  -4.494092   5.722349
  1.371199  -4.528404   4.793503
 -2.089728  -4.545560   4.510239
  0.067476  -4.579872   5.799928
 -1.808068  -4.597028   2.889071
 -1.519249  -4.631340   5.377669
  0.978619  -4.665651   5.307218
 -2.145913  -4.682807   3.866855
 -0.576760  -4.717119   5.797053
  1.475782  -4.751431   4.407090
 -1.904097  -4.768587   4.864488
  0.434150  -4.802899   5.642311
 -1.969792  -4.820055   3.253464
 -1.169109  -4.854367   5.566282
  1.192768  -4.888679   4.973332
 -2.076129  -4.905835   4.256764
 -0.183858  -4.940147   5.757118
 -1.591416  -4.957303   2.753524
 -1.629520  -4.991615   5.145662
  0.734057  -5.025927   5.390472
 -2.018249  -5.043083   3.641350
 -0.787371  -5.077395   5.643168
  1.297264  -5.111706   4.599838
 -1.898873  -5.128862   4.600813
  0.170722  -5.163174   5.606204
 -1.748022  -5.180330   3.104690
 -1.292173  -5.214642   5.326483
  0.937699  -5.248954   5.068520
 -1.948093  -5.266110   4.014852
 -0.411680  -5.300422   5.599883
 -1.630909  -5.351890   4.863645
  0.449984  -5.386202   5.358256
 -1.782795  -5.403358   3.475569
 -0.926340  -5.437670   5.385927
  1.020930  -5.471982   4.709238
 -1.763730  -5.489138   4.333226
 -0.083580  -5.523450   5.437300
 -1.298753  -5.574918   5.012031
  0.617832  -5.609229   5.037059
 -1.684990  -5.626385   3.823891
 -0.573875  -5.660697   5.309044
 -1.478543  -5.712165   4.552596
  0.150845  -5.746477   5.164501
 -1.425098  -5.763633   3.421146
 -0.938173  -5.797945   5.012621
  0.635947  -5.832257   4.675423
 -1.447673  -5.849413   4.098818
 -0.286310  -5.883725   5.082305
 -1.111174  -5.935193   4.619048
  0.232349  -5.969505   4.792954
 -1.223266  -5.986661   3.748755
 -0.594679  -6.020973   4.815939
 -1.047496  -6.072440   4.225781
 -0.142402  -6.106752   4.663128
 -0.658506  -6.158220   4.413157
  0.007526  -6.192532   4.282593
 -0.661427  -6.209688   3.968565
  1.751558  -3.882551   3.157864
  1.951271  -4.105578   2.850948
 -1.290336  -4.174202   2.395395
  1.889674  -4.242826   3.430118
  2.038044  -4.328606   2.482861
  1.609760  -4.380073   3.964472
  2.080883  -4.465853   3.095542
 -1.358108  -4.534477   2.133148
  1.894835  -4.603101   3.695958
  2.166336  -4.688881   2.709970
 -1.501731  -4.757505   2.503468
  2.094111  -4.826129   3.350152
 -1.313296  -4.894752   1.884300
  2.138056  -4.911908   2.309967
  1.795236  -4.963376   3.926596
  2.189170  -5.049156   2.958722
 -1.467696  -5.117780   2.256703
  1.998429  -5.134936   1.931752
  2.005199  -5.186404   3.582503
 -1.174068  -5.255028   1.678071
  2.171425  -5.272184   2.556615
  1.612619  -5.323651   4.096218
 -1.511913  -5.340807   2.655855
  2.109782  -5.409431   3.196090
 -1.335792  -5.478055   2.042464
  2.042591  -5.495211   2.179833
  1.826768  -5.546679   3.762331
 -1.442129  -5.563835   3.045764
 -0.957416  -5.615303   1.542523
  2.099637  -5.632459   2.802555
  1.368057  -5.683927   4.179472
 -1.384249  -5.701083   2.430350
  1.814679  -5.718239   1.863160
  1.931264  -5.769706   3.388838
  0.804722  -5.821174   4.395204
 -1.114022  -5.838330   1.893689
  1.975482  -5.855486   2.439567
  1.571699  -5.906954   3.857520
 -1.314093  -5.924110   2.803852
 -0.681032  -5.975578   1.508477
  1.914530  -5.992734   3.012917
  1.083984  -6.044202   4.147256
 -1.148795  -6.061358   2.264568
  1.748259  -6.078514   2.145576
  1.654930  -6.129982   3.498238
 -1.129730  -6.147138   3.122226
  0.550420  -6.181450   4.226300
 -0.808801  -6.198606   1.850754
  1.773737  -6.215762   2.676649
 -0.664753  -6.232917   3.801031
  1.251832  -6.267229   3.826059
 -1.050990  -6.284385   2.612891
  1.438675  -6.301541   1.959429
  0.060125  -6.318697   4.098044
 -0.362670  -6.335853   1.619758
  1.598430  -6.353009   3.142676
 -0.844543  -6.370165   3.341595
  0.800360  -6.387321   1.568907
  0.784845  -6.404477   3.953501
 -0.791098  -6.421633   2.210146
  1.513181  -6.438789   2.428060
 -0.304173  -6.455945   3.801621
  0.101583  -6.473101   1.598209
  1.269948  -6.490257   3.464423
 -0.813673  -6.507413   2.887818
  1.075802  -6.524569   1.924540
  0.347690  -6.541725   3.871305
 -0.413638  -6.558881   1.984403
  1.381289  -6.576037   2.842415
 -0.477174  -6.593193   3.408047
  0.486928  -6.610349   1.777659
  0.866349  -6.627505   3.581954
 -0.589266  -6.644661   2.537754
  1.135375  -6.661817   2.331701
  0.039321  -6.678973   3.604939
 -0.009768  -6.696129   1.985176
  1.076247  -6.713284   3.102372
 -0.413496  -6.730440   3.014781
  0.691121  -6.747596   2.118002
  0.491598  -6.764752   3.452128
 -0.216722  -6.781908   2.397988
  0.934377  -6.799064   2.679102
 -0.024506  -6.816220   3.202156
  0.299770  -6.833376   2.266912
  0.641526  -6.850532   3.071592
 -0.027427  -6.867688   2.757564
  0.520266  -6.884844   2.602815
  0.329000  -6.902000   2.768000
  1.854348  -3.303358   0.727591
  1.961674  -3.354826   2.213118
  2.110044  -3.440606   1.265861
  1.681760  -3.492073   2.747472
  2.152883  -3.577853   1.878542
 -1.286108  -3.646477   0.916148
  2.078170  -3.663633   0.877764
  1.966835  -3.715101   2.478958
 -1.384298  -3.732257   1.925271
 -0.990501  -3.783725   0.354828
  2.238336  -3.800881   1.492971
 -1.429731  -3.869505   1.286468
  2.166111  -3.938128   2.133153
 -1.295436  -3.955284   2.314801
 -1.241296  -4.006752   0.667300
  2.210056  -4.023908   1.092967
 -1.463326  -4.092532   1.687156
  2.261170  -4.161156   1.741722
 -1.395696  -4.229780   1.039703
  2.077199  -4.298404   2.365503
 -1.383728  -4.315560   2.082239
 -1.102068  -4.367028   0.461071
  2.243425  -4.384184   1.339616
 -1.439913  -4.452807   1.438855
  2.181782  -4.521431   1.979090
 -1.263792  -4.590055   0.825464
 -1.370129  -4.675835   1.828764
  2.171637  -4.744459   1.585555
 -1.312249  -4.813083   1.213350
 -1.242093  -5.036110   1.586852
  1.986530  -5.104734   1.795917
 -1.076795  -5.173358   1.047568
 -0.978990  -5.396385   1.395891
  1.875271  -1.834578   1.684948
  1.962044  -2.057605   1.316861
  2.004883  -2.194853   1.929542
  2.090335  -2.417881   1.543971
 -1.577731  -2.486505   1.337468
  2.018111  -2.555128   2.184153
  2.062056  -2.640908   1.143967
  2.113170  -2.778156   1.792722
 -1.543696  -2.846780   1.090703
  1.929199  -2.915404   2.416503
  2.095425  -3.001183   1.390616
 -1.587913  -3.069807   1.489855
  2.033782  -3.138431   2.030090
 -1.411792  -3.207055   0.876464
  1.966591  -3.224211   1.013833
  1.750768  -3.275679   2.596332
 -1.518129  -3.292835   1.879764
 -1.460249  -3.430082   1.264350
 -1.340873  -3.515862   2.223813
 -1.190022  -3.567330   0.727689
  1.596870  -1.041798   1.272580
  1.937271  -1.127578   0.444948
  1.875674  -1.264826   1.024118
  2.024044  -1.350605   0.076861
  2.066883  -1.487853   0.689542
  1.992170  -1.573633  -0.311236
  1.880835  -1.625101   1.289958
 -1.470298  -1.642257   0.736271
  2.152336  -1.710881   0.303971
 -1.515731  -1.779504   0.097468
  1.845649  -1.796660  -0.680971
  2.080111  -1.848128   0.944152
 -1.381436  -1.865284   1.125801
 -1.327296  -1.916752  -0.521700
  2.124056  -1.933908  -0.096033
 -1.549326  -2.002532   0.498156
  1.597995  -2.019688  -0.998018
 -0.927853  -2.054000  -1.035218
  2.175170  -2.071156   0.552722
 -1.481696  -2.139780  -0.149297
  1.984429  -2.156936  -0.474248
 -0.371282  -2.191248  -1.372093
  1.991199  -2.208404   1.176503
 -1.469728  -2.225560   0.893239
  1.271302  -2.242715  -1.233861
 -1.188068  -2.277027  -0.727929
  2.157425  -2.294183   0.150616
  0.265628  -2.328495  -1.487085
 -1.525913  -2.362807   0.249855
  1.745889  -2.379963  -0.796967
 -0.710853  -2.414275  -1.159423
  2.095782  -2.431431   0.790090
  0.894782  -2.465743  -1.367514
 -1.349792  -2.500055  -0.363536
  2.028591  -2.517211  -0.226167
 -0.118908  -2.551523  -1.387599
 -1.456129  -2.585835   0.639764
  1.430118  -2.602991  -1.035148
 -0.971416  -2.637303  -0.863476
  2.085637  -2.654459   0.396555
  0.502939  -2.688771  -1.386898
 -1.398249  -2.723082   0.024350
  1.800679  -2.740238  -0.542840
 -0.450311  -2.774550  -1.184611
  1.066857  -2.826018  -1.166267
 -1.128022  -2.860330  -0.512311
  1.961482  -2.877486   0.033567
  0.133654  -2.911798  -1.289725
 -1.328093  -2.946110   0.397852
  1.495536  -2.963266  -0.767810
 -0.695032  -2.997578  -0.897522
  1.900530  -3.014734   0.606917
  0.692575  -3.049046  -1.175602
 -1.162795  -3.083358  -0.141432
  1.734259  -3.100514  -0.260424
 -0.173366  -3.134826  -1.083757
  1.144159  -3.186293  -0.873842
 -0.822801  -3.220605  -0.555246
  1.759737  -3.237761   0.270649
  0.349605  -3.272073  -1.056450
 -1.064990  -3.306385   0.206891
  1.424675  -3.323541  -0.446571
 -0.376670  -3.357853  -0.786242
  0.786360  -3.409321  -0.837093
 -0.805098  -3.443633  -0.195854
  0.087583  -3.495101  -0.807790
 -0.427638  -3.580881  -0.421597
 -0.100844   1.072064   0.659891
  0.303008   0.986284   0.850124
 -0.469302   0.934817   0.819033
  0.803784   0.900505   0.697547
  0.009272   0.849037   1.122791
 -0.866747   0.797569   0.712415
  0.640017   0.763257   1.084698
 -0.417631   0.711789   1.205495
  1.182297   0.677477   0.659899
 -1.187855   0.660321   0.397404
  0.282181   0.626009   1.373445
 -0.874385   0.574541   1.076881
  1.001301   0.540229   1.108852
 -1.354817   0.523073  -0.061940
 -0.201101   0.488761   1.493246
  1.480558   0.454450   0.458864
 -1.266053   0.437294   0.748482
  0.628736   0.402982   1.470998
 -0.725586   0.351514   1.406050
  1.339870   0.317202   0.979580
 -1.513128   0.300046   0.264807
  0.116467   0.265734   1.672269
  1.680271   0.231422   0.151948
 -1.201693   0.214266   1.109821
  0.995270   0.179954   1.430206
 -1.561336   0.162798  -0.303605
 -0.460079   0.128486   1.665986
  1.618674   0.094174   0.731118
 -1.547476   0.077018   0.637626
 -1.013818  -0.008761   1.439103
  1.338760  -0.043073   1.265472
 -1.700884  -0.060229   0.051839
  1.809883  -0.128853   0.396542
 -1.459585  -0.146009   1.013693
 -1.629108  -0.197477  -0.565852
 -0.725864  -0.231789   1.702368
  1.623835  -0.266101   0.996958
 -1.727298  -0.283257   0.443271
  1.895336  -0.351881   0.010971
 -1.259828  -0.369037   1.355070
 -1.772731  -0.420505  -0.195532
 -0.366664  -0.454817   1.874235
  1.823111  -0.489128   0.651153
 -1.638436  -0.506284   0.832801
 -1.584296  -0.557752  -0.814700
  1.524236  -0.626376   1.227596
 -1.806326  -0.643532   0.205156
  1.918170  -0.712156   0.259722
 -1.442273  -0.729312   1.184753
 -1.738696  -0.780780  -0.442297
  1.734199  -0.849404   0.883503
 -1.726728  -0.866560   0.600239
 -1.445068  -0.918028  -1.020929
  1.900425  -0.935183  -0.142384
 -1.782913  -1.003807  -0.043145
 -1.541097  -1.089587   0.954488
 -1.606792  -1.141055  -0.656536
  1.771591  -1.158211  -0.519167
 -1.713129  -1.226835   0.346764
 -1.228416  -1.278303  -1.156476
 -1.655249  -1.364083  -0.268650
 -1.535873  -1.449862   0.690813
 -1.385022  -1.501330  -0.805311
 -1.585093  -1.587110   0.104852
 -0.952032  -1.638578  -1.190522
 -1.419795  -1.724358  -0.434432
  1.580870   0.935202  -0.236420
  1.921271   0.849422  -1.064052
  1.236270   0.797954   0.214206
  1.859674   0.712174  -0.484882
  2.008044   0.626394  -1.432139
  1.579760   0.574927   0.049472
  2.050883   0.489147  -0.819458
  1.864835   0.351899  -0.219042
 -1.092501   0.283275  -2.343172
  2.136336   0.266119  -1.205029
 -1.531731   0.197495  -1.411532
  2.064111   0.128872  -0.564847
 -1.343296   0.060248  -2.030700
 -1.565326  -0.025532  -1.010844
 -0.943853  -0.077000  -2.544218
  2.159170  -0.094156  -0.956278
 -1.497696  -0.162780  -1.658297
  1.975199  -0.231404  -0.332497
 -1.204068  -0.300028  -2.236929
 -1.541913  -0.385807  -1.259145
  2.079782  -0.454431  -0.718910
 -1.365792  -0.523055  -1.872536
 -0.987416  -0.660303  -2.372476
 -1.414249  -0.746083  -1.484650
  1.901264  -0.814706  -0.526162
 -1.144022  -0.883330  -2.021310
 -1.178795  -1.106358  -1.650432
 -1.080990  -1.329385  -1.302109
 -0.821098  -1.466633  -1.704854
 -0.619266  -1.689661  -1.377245
  0.720784   2.947505  -0.600453
 -0.073728   2.896037  -0.175209
 -0.949747   2.844569  -0.585585
  0.557017   2.810257  -0.213302
 -0.500631   2.758789  -0.092505
  1.099297   2.724477  -0.638101
 -1.270855   2.707321  -0.900596
  0.199181   2.673009   0.075445
 -0.957385   2.621541  -0.221119
  0.918301   2.587229  -0.189148
 -0.284101   2.535761   0.195246
 -1.349053   2.484294  -0.549518
  0.545736   2.449982   0.172998
 -0.808586   2.398514   0.108050
  1.256870   2.364202  -0.318420
 -1.596128   2.347046  -1.033193
  0.033467   2.312734   0.374269
 -1.284693   2.261266  -0.188179
  0.912270   2.226954   0.132206
 -1.644336   2.209798  -1.601605
 -0.543079   2.175486   0.367986
  1.535674   2.141174  -0.566882
 -1.630476   2.124018  -0.660373
  0.404877   2.089706   0.434699
 -1.096818   2.038239   0.141103
  1.255760   2.003927  -0.032528
 -1.783884   1.986771  -1.246161
 -0.197034   1.952459   0.533599
  1.726883   1.918147  -0.901458
 -1.542585   1.900991  -0.284307
  0.788003   1.866679   0.374444
 -1.712108   1.849523  -1.863852
 -0.808864   1.815211   0.404368
  1.540835   1.780899  -0.301042
 -1.810298   1.763743  -0.854729
  0.192637   1.729431   0.589538
  1.812336   1.695119  -1.287029
 -1.342828   1.677963   0.057070
  1.144572   1.643651   0.200665
 -1.855731   1.626495  -1.493532
 -0.449664   1.592183   0.576235
  1.740111   1.557872  -0.646847
 -1.721436   1.540716  -0.465199
  0.588605   1.506404   0.530701
 -1.667296   1.489248  -2.112700
 -1.050108   1.454936   0.331595
  1.441236   1.420624  -0.070404
 -1.889326   1.403468  -1.092844
 -0.052365   1.369156   0.640721
  1.835170   1.334844  -1.038278
 -1.525273   1.317688  -0.113247
  0.954823   1.283376   0.362269
 -1.821696   1.266220  -1.740297
 -0.690742   1.231908   0.514349
  1.651199   1.197596  -0.414497
 -1.809728   1.180440  -0.697761
  0.347476   1.146128   0.591928
 -1.528068   1.128972  -2.318929
  1.817425   1.111817  -1.440384
 -1.239249   1.094661   0.169669
  1.258619   1.060349   0.099218
 -1.865913   1.043193  -1.341145
 -1.624097   0.957413  -0.343512
 -1.689792   0.905945  -1.954536
 -1.796129   0.820165  -0.951236
 -1.311416   0.768697  -2.454476
 -1.349520   0.734385  -0.062338
 -1.738249   0.682917  -1.566650
 -0.790311   0.631450  -2.775611
 -1.618873   0.597138  -0.607187
 -1.468022   0.545670  -2.103310
 -1.668093   0.459890  -1.193148
 -1.035032   0.408422  -2.488522
 -1.502795   0.322642  -1.732432
  1.717752   3.265670  -2.701140
  1.529870   3.214202  -1.337419
